day,susceptible,infected,immune,died,severely_ill,icu_beds_available,died_because_of_no_bed,excess_mortality,infected_today,recovered_today,died_today,reaction
620,2235371,41675,1765112,17845,1451,2205,0,0,2804,3271,33,distancing
621,2232593,41291,1768351,17878,1438,2218,0,0,2778,3239,33,distancing
622,2229840,40914,1771558,17910,1425,2231,0,0,2753,3207,32,distancing
623,2227112,40544,1774732,17942,1412,2244,0,0,2728,3174,32,distancing
624,2224408,40181,1777874,17974,1399,2257,0,0,2704,3142,32,distancing
625,2221728,39823,1780987,18005,1386,2270,0,0,2680,3113,31,distancing
626,2219072,39468,1784072,18036,1373,2283,0,0,2656,3085,31,distancing
627,2216440,39113,1787132,18067,1361,2295,0,0,2632,3060,31,distancing
628,2213832,38759,1790166,18098,1349,2307,0,0,2608,3034,31,distancing
629,2211248,38407,1793174,18128,1337,2319,0,0,2584,3008,30,distancing
630,2208687,38058,1796155,18158,1325,2331,0,0,2561,2981,30,distancing
631,2206149,37713,1799108,18188,1313,2343,0,0,2538,2953,30,distancing
632,2203634,37371,1802034,18218,1302,2354,0,0,2515,2926,30,distancing
633,2201142,37033,1804934,18247,1290,2366,0,0,2492,2900,29,distancing
634,2198673,36698,1807807,18276,1278,2378,0,0,2469,2873,29,distancing
635,2196226,36367,1810653,18305,1266,2390,0,0,2447,2846,29,distancing
636,2193801,36039,1813474,18333,1254,2402,0,0,2425,2821,28,distancing
637,2191398,35714,1816269,18361,1243,2413,0,0,2403,2795,28,distancing
638,2189017,35391,1819039,18389,1232,2424,0,0,2381,2770,28,distancing
639,2186657,35071,1821784,18417,1221,2435,0,0,2360,2745,28,distancing
640,2184318,34754,1824505,18444,1210,2446,0,0,2339,2721,27,distancing
641,2182001,34439,1827202,18471,1199,2457,0,0,2317,2697,27,distancing
642,2179705,34127,1829874,18498,1188,2468,0,0,2296,2672,27,distancing
643,2177429,33819,1832521,18525,1177,2479,0,0,2276,2647,27,distancing
644,2175174,33513,1835145,18551,1166,2490,0,0,2255,2624,26,distancing
645,2172939,33210,1837745,18577,1156,2500,0,0,2235,2600,26,distancing
646,2170725,32909,1840322,18603,1145,2511,0,0,2214,2577,26,distancing
647,2168531,32611,1842875,18629,1134,2522,0,0,2194,2553,26,distancing
648,2166356,32317,1845404,18655,1124,2532,0,0,2175,2529,26,distancing
649,2164201,32025,1847911,18680,1114,2542,0,0,2155,2507,25,distancing
650,2162066,31735,1850395,18705,1104,2552,0,0,2135,2484,25,distancing
651,2159950,31448,1852857,18730,1094,2562,0,0,2116,2462,25,distancing
652,2157853,31164,1855296,18755,1084,2572,0,0,2097,2439,25,distancing
653,2155775,30882,1857714,18779,1074,2582,0,0,2078,2418,24,distancing
654,2153716,30602,1860110,18803,1065,2591,0,0,2059,2396,24,distancing
655,2151675,30326,1862484,18827,1055,2601,0,0,2041,2374,24,distancing
656,2149653,30052,1864836,18851,1045,2611,0,0,2022,2352,24,distancing
657,2147649,29780,1867167,18875,1036,2620,0,0,2004,2331,24,distancing
658,2145663,29511,1869477,18898,1027,2629,0,0,1986,2310,23,preparing to relax at 660
659,2143695,29244,1871767,18921,1017,2639,0,0,1968,2290,23,preparing to relax at 660
660,2134177,36548,1874035,18944,1273,2383,0,0,9518,2268,23,preparing to distance at 662
661,2122079,46452,1876282,18967,1620,2036,0,0,12098,2247,23,preparing to distance at 662
662,2118885,47471,1878510,18990,1655,2001,0,0,3194,2228,23,distancing
663,2115616,48585,1880718,19012,1694,1962,0,0,3269,2208,22,distancing
664,2112265,49801,1882905,19034,1737,1919,0,0,3351,2187,22,distancing
665,2108825,51125,1885073,19056,1783,1873,0,0,3440,2168,22,distancing
666,2105288,52565,1887221,19078,1833,1823,0,0,3537,2148,22,distancing
667,2101646,54129,1889350,19099,1888,1768,0,0,3642,2129,21,distancing
668,2097890,55826,1891460,19120,1947,1709,0,0,3756,2110,21,distancing
669,2094010,57665,1893551,19141,2011,1645,0,0,3880,2091,21,distancing
670,2089996,59657,1895622,19162,2081,1575,0,0,4014,2071,21,distancing
671,2085837,61812,1897675,19183,2156,1500,0,0,4159,2053,21,distancing
672,2081521,64142,1899709,19204,2238,1418,0,0,4316,2034,21,distancing
673,2077036,66659,1901725,19224,2326,1330,0,0,4485,2016,20,distancing
674,2072914,61263,1911477,19323,2137,1519,0,0,4122,9752,99,distancing
675,2069367,52712,1923873,19448,1838,1818,0,0,3547,12396,125,distancing
676,2065795,53090,1927145,19481,1852,1804,0,0,3572,3272,33,distancing
677,2062201,53415,1930494,19515,1863,1793,0,0,3594,3349,34,distancing
678,2058589,53676,1933927,19550,1872,1784,0,0,3612,3433,35,distancing
679,2054965,53860,1937451,19586,1878,1778,0,0,3624,3524,36,distancing
680,2051335,53953,1941074,19623,1882,1774,0,0,3630,3623,37,distancing
681,2047705,53941,1944805,19661,1882,1774,0,0,3630,3731,38,distancing
682,2044085,53805,1948653,19700,1877,1779,0,0,3620,3848,39,distancing
683,2040483,53527,1952628,19740,1868,1788,0,0,3602,3975,40,distancing
684,2036911,53085,1956740,19782,1853,1803,0,0,3572,4112,42,distancing
685,2033381,52456,1961001,19825,1831,1825,0,0,3530,4261,43,distancing
686,2029908,51613,1965423,19870,1801,1855,0,0,3473,4422,45,distancing
687,2026508,50528,1970018,19916,1764,1892,0,0,3400,4595,46,distancing
688,2023160,49754,1974241,19959,1737,1919,0,0,3348,4223,43,distancing
689,2019826,49541,1977875,19996,1729,1927,0,0,3334,3634,37,distancing
690,2016510,49285,1981535,20033,1720,1936,0,0,3316,3660,37,distancing
691,2013214,48987,1985217,20070,1710,1946,0,0,3296,3682,37,distancing
692,2009941,48648,1988918,20107,1698,1958,0,0,3273,3701,37,distancing
693,2006693,48272,1992631,20144,1685,1971,0,0,3248,3713,37,distancing
694,2003472,47863,1996350,20182,1670,1986,0,0,3221,3719,38,distancing
695,2000281,47424,2000069,20220,1654,2002,0,0,3191,3719,38,distancing
696,1997121,46964,2003778,20257,1638,2018,0,0,3160,3709,37,distancing
697,1993993,46490,2007469,20294,1621,2035,0,0,3128,3691,37,distancing
698,1990897,46014,2011129,20331,1604,2052,0,0,3096,3660,37,distancing
699,1987832,45549,2014745,20368,1588,2068,0,0,3065,3616,37,distancing
700,1984797,45111,2018303,20404,1573,2083,0,0,3035,3558,36,distancing
701,1981788,44720,2021787,20439,1559,2097,0,0,3009,3484,35,distancing
702,1978803,44357,2025217,20474,1546,2110,0,0,2985,3430,35,distancing
703,1975843,43983,2028633,20508,1533,2123,0,0,2960,3416,34,distancing
704,1972909,43601,2032031,20542,1519,2137,0,0,2934,3398,34,distancing
705,1970001,43213,2035408,20576,1505,2151,0,0,2908,3377,34,distancing
706,1967120,42821,2038761,20610,1491,2165,0,0,2881,3353,34,distancing
707,1964265,42428,2042088,20644,1477,2179,0,0,2855,3327,34,distancing
708,1961436,42036,2045388,20677,1464,2192,0,0,2829,3300,33,distancing
709,1958634,41647,2048657,20710,1451,2205,0,0,2802,3269,33,distancing
710,1955857,41264,2051894,20743,1438,2218,0,0,2777,3237,33,distancing
711,1953106,40887,2055099,20775,1425,2231,0,0,2751,3205,32,distancing
712,1950380,40517,2058271,20807,1412,2244,0,0,2726,3172,32,distancing
713,1947678,40154,2061411,20839,1399,2257,0,0,2702,3140,32,distancing
714,1945000,39797,2064521,20870,1386,2270,0,0,2678,3110,31,distancing
715,1942346,39442,2067604,20901,1373,2283,0,0,2654,3083,31,distancing
716,1939716,39087,2070662,20932,1361,2295,0,0,2630,3058,31,distancing
717,1937110,38733,2073694,20963,1349,2307,0,0,2606,3032,31,distancing
718,1934527,38382,2076700,20993,1337,2319,0,0,2583,3006,30,distancing
719,1931968,38033,2079679,21023,1325,2331,0,0,2559,2979,30,distancing
720,1929432,37688,2082630,21053,1313,2343,0,0,2536,2951,30,distancing
721,1926919,37346,2085554,21083,1301,2355,0,0,2513,2924,30,distancing
722,1924429,37007,2088453,21112,1289,2367,0,0,2490,2899,29,distancing
723,1921961,36673,2091324,21141,1277,2379,0,0,2468,2871,29,distancing
724,1919516,36341,2094169,21170,1265,2391,0,0,2445,2845,29,distancing
725,1917093,36013,2096988,21198,1253,2403,0,0,2423,2819,28,distancing
726,1914692,35688,2099781,21226,1242,2414,0,0,2401,2793,28,distancing
727,1912312,35366,2102549,21254,1231,2425,0,0,2380,2768,28,distancing
728,1909954,35046,2105292,21282,1220,2436,0,0,2358,2743,28,distancing
729,1907617,34729,2108011,21309,1209,2447,0,0,2337,2719,27,distancing
