day,susceptible,infected,immune,died,severely_ill,icu_beds_available,died_because_of_no_bed,excess_mortality,infected_today,recovered_today,died_today,reaction
712,1778245,55860,2217139,24246,1948,1708,0,0,3759,4373,44,preparing to relax at 727
713,1774520,55355,2221473,24290,1930,1726,0,0,3725,4334,44,preparing to relax at 727
714,1770829,54855,2225767,24333,1913,1743,0,0,3691,4294,43,preparing to relax at 727
715,1767171,54360,2230022,24376,1896,1760,0,0,3658,4255,43,preparing to relax at 727
716,1763546,53869,2234239,24419,1878,1778,0,0,3625,4217,43,preparing to relax at 727
717,1759954,53382,2238418,24461,1861,1795,0,0,3592,4179,42,preparing to relax at 727
718,1756394,52900,2242559,24503,1844,1812,0,0,3560,4141,42,preparing to relax at 727
719,1752867,52421,2246664,24544,1827,1829,0,0,3527,4105,41,preparing to relax at 727
720,1749372,51947,2250730,24585,1811,1845,0,0,3495,4066,41,preparing to relax at 727
721,1745908,51478,2254759,24626,1795,1861,0,0,3464,4029,41,preparing to relax at 727
722,1742475,51013,2258753,24666,1779,1877,0,0,3433,3994,40,preparing to relax at 727
723,1739073,50552,2262711,24706,1763,1893,0,0,3402,3958,40,preparing to relax at 727
724,1735702,50095,2266632,24746,1747,1909,0,0,3371,3921,40,preparing to relax at 727
725,1732362,49642,2270518,24785,1731,1925,0,0,3340,3886,39,preparing to relax at 727
726,1729052,49193,2274369,24824,1715,1941,0,0,3310,3851,39,preparing to relax at 727
727,1713041,61479,2278185,24863,2145,1511,0,0,16011,3816,39,preparing to distance at 729
728,1692691,78138,2281967,24901,2728,928,0,0,20350,3782,38,preparing to distance at 729
729,1687318,79853,2285715,24939,2788,868,0,0,5373,3748,38,distancing
